,dien_tich,mat_tien,huong_nha,lat,long,gia_m2,do_rong_duong_ml,ten_phuong,sodo
14564,79.0,5.0,KXĐ,21.0674567,105.9200531,87.34177215189874,Ngõ 1 ô tô,Phường Giang Biên,1
14566,60.0,4.6,Tây Bắc,21.0448412,105.8686635,55.0,Ngõ 1 ô tô,Phường Long Biên,1
14567,150.0,6.0,KXĐ,21.0433311,105.8653021,46.66666666666666,Ngõ 1 ô tô,Phường Long Biên,1
14568,110.0,5.0,KXĐ,21.038754,105.9346501,44.09090909090909,Ngõ 1 ô tô,Phường Giang Biên,1
14570,35.0,4.425,KXĐ,21.0718162,105.9004328,62.85714285714285,Ngõ 1 ô tô,Phường Thượng Thanh,1
14571,135.0,4.65,KXĐ,21.0316147,105.9153201,50.37037037037037,Ngõ 1 ô tô,Phường Thạch Bàn,1
14572,90.0,4.875,KXĐ,21.0588582,105.8583873,77.77777777777777,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14573,78.0,5.1,KXĐ,21.0371784,105.8730678,76.92307692307692,Ngõ 1 ô tô,Phường Long Biên,1
14574,46.0,5.325,KXĐ,21.0655013,105.8883137,57.60869565217392,Ngõ 1 ô tô,Phường Thượng Thanh,1
14575,90.0,5.55,KXĐ,21.0621941,105.9163657,83.33333333333333,Ngõ 1 ô tô,Phường Giang Biên,1
14576,36.0,5.775,KXĐ,21.0437208,105.9259271,61.11111111111112,Ngõ 1 ô tô,Phường Long Biên,1
14577,73.0,6.0,KXĐ,21.0763312,105.8950856,78.08219178082192,Ngõ 1 ô tô,Phường Thượng Thanh,1
14578,48.0,3.6,KXĐ,21.0575299,105.8902679,98.95833333333331,Ngõ 1 ô tô,Phường Việt Hưng,1
14579,35.0,4.2,KXĐ,21.056117,105.8658584,88.57142857142857,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14580,50.0,4.8,KXĐ,21.0368475,105.9210209,50.0,Ngõ 1 ô tô,Phường Long Biên,0
14581,54.0,5.4,KXĐ,21.0621348,105.9166252,103.70370370370372,Ngõ 1 ô tô,Phường Giang Biên,1
14582,34.0,6.0,KXĐ,21.0437208,105.9259271,44.11764705882353,Ngõ 1 ô tô,Phường Long Biên,0
14585,56.0,8.2,KXĐ,21.026428,105.8930876,50.0,Ngõ 1 ô tô,Phường Long Biên,1
14586,51.51,3.6,KXĐ,21.056117,105.8658584,66.97728596389051,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14587,68.0,6.0,KXĐ,21.0433311,105.8653021,75.0,Ngõ 1 ô tô,Phường Long Biên,1
14588,41.0,4.0,KXĐ,21.0766876,105.9075309,55.1219512195122,Ngõ 1 ô tô,Phường Thượng Thanh,1
14589,54.0,4.012777777777778,KXĐ,21.0621941,105.9163657,109.25925925925924,Ngõ 1 ô tô,Phường Giang Biên,1
14590,125.5,4.025555555555556,KXĐ,21.0104989,105.9096443,36.01593625498008,Ngõ 1 ô tô,Phường Long Biên,1
14591,52.0,4.038333333333333,KXĐ,21.0654633,105.8731568,87.5,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14593,49.2,4.063888888888889,KXĐ,21.0655013,105.8883137,44.71544715447154,Ngõ 1 ô tô,Phường Thượng Thanh,1
14595,96.9,4.089444444444444,KXĐ,21.0437208,105.9259271,81.52734778121774,Ngõ 1 ô tô,Phường Long Biên,1
14596,58.0,4.102222222222222,KXĐ,21.0250451,105.9078847,52.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14597,96.5,4.115,KXĐ,21.0348453,105.9127108,68.0,Ngõ 1 ô tô,Phường Long Biên,1
14598,70.5,4.127777777777778,KXĐ,21.0216845,105.8953979,55.319148936170215,Ngõ 1 ô tô,Phường Long Biên,1
14599,50.0,4.140555555555555,KXĐ,21.0280063,105.906457,100.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14600,100.0,4.153333333333333,KXĐ,21.0104989,105.9096443,54.0,Ngõ 1 ô tô,Phường Long Biên,1
14602,48.0,4.178888888888888,KXĐ,21.0584885,105.9002297,47.91666666666666,Ngõ 1 ô tô,Phường Việt Hưng,1
14603,48.8,4.191666666666666,KXĐ,21.0371784,105.8730678,95.0,Ngõ 1 ô tô,Phường Long Biên,1
14604,114.0,4.204444444444444,KXĐ,21.0288671,105.8840044,45.2280701754386,Ngõ 1 ô tô,Phường Long Biên,1
14605,69.3,4.217222222222222,KXĐ,21.0387659,105.9053703,108.22510822510824,Ngõ 1 ô tô,Phường Long Biên,1
14606,114.0,4.23,KXĐ,21.0288671,105.8840044,56.14035087719298,Ngõ 1 ô tô,Phường Long Biên,1
14607,65.2,4.2427777777777775,KXĐ,21.0368475,105.9210209,79.9079754601227,Ngõ 1 ô tô,Phường Long Biên,1
14608,125.5,4.2555555555555555,KXĐ,21.0104989,105.9096443,36.0,Ngõ 1 ô tô,Phường Long Biên,1
14609,55.0,4.2683333333333335,KXĐ,21.0655013,105.8883137,67.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
14610,77.9,4.281111111111111,KXĐ,21.0104989,105.9096443,62.00256739409499,Ngõ 1 ô tô,Phường Long Biên,1
14611,40.0,4.293888888888889,KXĐ,21.0621941,105.9163657,91.0,Ngõ 1 ô tô,Phường Giang Biên,1
14612,63.3,4.306666666666667,KXĐ,21.0437208,105.9259271,44.99210110584519,Ngõ 1 ô tô,Phường Long Biên,1
14613,85.3,4.319444444444445,KXĐ,21.0655013,105.8883137,60.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
14614,48.6,4.332222222222223,KXĐ,21.0216695,105.9141793,115.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14615,69.1,4.345,KXĐ,21.0104989,105.9096443,50.99855282199711,Ngõ 1 ô tô,Phường Long Biên,1
14616,52.3,4.357777777777778,KXĐ,21.0533486,105.9009639,70.74569789674952,Ngõ 1 ô tô,Phường Việt Hưng,1
14617,34.9,4.370555555555556,KXĐ,21.0250451,105.9078847,55.873925501432666,Ngõ 1 ô tô,Phường Thạch Bàn,1
14618,73.3,4.383333333333333,KXĐ,21.0104989,105.9096443,73.99727148703957,Ngõ 1 ô tô,Phường Long Biên,1
14619,51.3,4.396111111111111,KXĐ,21.0654633,105.8731568,87.71929824561404,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14620,74.4,4.408888888888889,KXĐ,21.0104989,105.9096443,68.01075268817203,Ngõ 1 ô tô,Phường Long Biên,1
14621,69.3,4.421666666666667,KXĐ,21.0348453,105.9127108,101.010101010101,Ngõ 1 ô tô,Phường Long Biên,1
14624,76.0,4.46,Tây Nam,21.0433311,105.8653021,68.6842105263158,Ngõ 1 ô tô,Phường Long Biên,1
14625,55.0,5.0,Đông Nam,21.0433311,105.8653021,67.0909090909091,Ngõ 1 ô tô,Phường Long Biên,1
14626,51.3,5.13,Tây Bắc,21.056117,105.8658584,87.71929824561404,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14627,64.0,4.0,KXĐ,21.0437208,105.9259271,45.0,Ngõ 1 ô tô,Phường Long Biên,0
14628,37.6,3.875,KXĐ,21.0665367,105.859452,87.76595744680851,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14629,38.0,3.75,Tây,21.056117,105.8658584,86.78947368421052,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14630,52.0,4.7,Tây Nam,21.056117,105.8658584,87.5,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14631,40.0,4.383333333333334,KXĐ,21.0244365,105.8982491,48.75,Ngõ 1 ô tô,Phường Long Biên,1
14632,68.0,4.066666666666666,KXĐ,21.0433311,105.8653021,64.0,Ngõ 1 ô tô,Phường Long Biên,0
14633,37.6,3.75,KXĐ,21.0665367,105.859452,86.84210526315789,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14634,125.0,6.5,KXĐ,21.0433311,105.8653021,65.0,Ngõ 1 ô tô,Phường Long Biên,1
14639,40.0,4.0,KXĐ,21.0230051,105.9053707,65.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
14642,68.0,9.066666666666666,KXĐ,21.0104989,105.9096443,70.0,Ngõ 1 ô tô,Phường Long Biên,1
14643,40.0,7.95,KXĐ,21.0250451,105.9078847,57.5,Ngõ 1 ô tô,Phường Thạch Bàn,1
14644,32.0,6.833333333333333,KXĐ,21.026428,105.8930876,65.3125,Ngõ 1 ô tô,Phường Long Biên,1
14645,50.0,5.716666666666666,Đông Nam,21.0409106,105.9048432,84.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
14646,100.0,4.6,KXĐ,21.0437208,105.9259271,58.0,Ngõ 1 ô tô,Phường Phúc Lợi,0
14647,45.0,3.8,KXĐ,21.0674567,105.9200531,87.55555555555556,Ngõ 3 ô tô tránh,Phường Long Biên,0
14648,88.0,3.82,Bắc,21.0233526,105.9079671,53.0,Ngõ 2 ô tô tránh,Phường Long Biên,0
14649,60.0,5.0,KXĐ,21.0260537,105.8985417,70.0,Ngõ 2 ô tô tránh,Phường Long Biên,0
14651,100.0,4.75,Tây Nam,21.0437208,105.9259271,44.0,Ngõ 1 ô tô,Phường Long Biên,0
14652,95.0,5.0,Bắc,21.0059693,105.896559,68.0,Ngõ 4 ô tô trở lên,Phường Cự Khối,0
14653,88.0,3.82,Bắc,21.0230051,105.9053707,53.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14654,85.0,6.3,Tây,21.0764178,105.9023035,70.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
14655,58.0,4.67,Đông Nam,21.026428,105.8930876,45.0,Ngõ 1 ô tô,Phường Long Biên,0
14656,60.4,4.18,KXĐ,21.0218618,105.9085869,54.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14657,72.3,6.0,Tây Bắc,21.0129927,105.9051255,80.0,Ngõ 1 ô tô,Phường Long Biên,0
14658,42.0,3.3,Tây,21.0687455,105.9204798,36.30952380952381,Ngõ 1 ô tô,Phường Giang Biên,1
14659,100.0,4.75,Tây Nam,21.038754,105.9346501,32.98,Ngõ 1 ô tô,Phường Long Biên,1
14660,44.8,3.41,Đông Nam,21.0494444,105.8838889,78.125,Ngõ 1 ô tô,Phường Long Biên,1
14661,54.0,4.355,KXĐ,21.0450799,105.8684749,64.0,Ngõ 1 ô tô,Phường Long Biên,0
14663,109.0,6.2,KXĐ,21.0407327,105.896559,64.22018348623853,Ngõ 2 ô tô tránh,Phường Long Biên,0
14664,109.0,6.2,Tây Bắc,21.0292284,105.885724,64.22018348623853,Ngõ 1 ô tô,Phường Phúc Đồng,1
14666,136.0,7.0,KXĐ,21.026428,105.8930876,64.0,Ngõ 1 ô tô,Phường Long Biên,0
14667,84.0,6.0,KXĐ,21.0437208,105.9259271,45.833333333333336,Ngõ 3 ô tô tránh,Phường Phúc Lợi,0
14668,100.0,4.75,KXĐ,21.0437208,105.9259271,44.0,Ngõ 1 ô tô,Phường Long Biên,0
14669,102.0,6.0,Tây Bắc,21.0674567,105.9200531,38.0,Ngõ 1 ô tô,Phường Giang Biên,1
14670,59.0,5.969565217391304,KXĐ,21.0435661,105.9147079,71.1864406779661,Ngõ 1 ô tô,Phường Việt Hưng,1
14671,100.0,5.939130434782609,KXĐ,21.056117,105.8658584,74.8,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14672,50.0,5.908695652173913,KXĐ,21.0613381,105.8624405,36.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14673,45.0,5.878260869565217,KXĐ,21.028065,105.8823346,44.44444444444444,Ngõ 1 ô tô,Phường Long Biên,1
14674,37.0,5.8478260869565215,KXĐ,21.0437208,105.9259271,44.5945945945946,Ngõ 1 ô tô,Phường Long Biên,1
14675,30.0,5.817391304347826,KXĐ,21.0730344,105.8521396,38.333333333333336,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14676,40.0,5.78695652173913,KXĐ,21.0228482,105.8885773,50.0,Ngõ 1 ô tô,Phường Long Biên,1
14677,65.0,5.756521739130434,KXĐ,21.0760082,105.9019981,40.76923076923077,Ngõ 1 ô tô,Phường Thượng Thanh,1
14678,44.0,5.726086956521739,KXĐ,21.0283604,105.9195609,60.68181818181818,Ngõ 1 ô tô,Phường Thạch Bàn,1
14679,36.0,5.695652173913043,KXĐ,21.0381356,105.9342847,65.27777777777777,Ngõ 1 ô tô,Phường Giang Biên,1
14680,43.0,5.665217391304347,KXĐ,21.0667563,105.8591213,36.04651162790697,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14681,32.0,5.634782608695652,KXĐ,21.0495394,105.8834124,67.1875,Ngõ 1 ô tô,Phường Long Biên,1
14682,32.0,5.604347826086957,KXĐ,21.056117,105.8658584,42.1875,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14683,47.0,5.573913043478261,KXĐ,21.0618841,105.8824634,50.0,Ngõ 1 ô tô,Phường Thượng Thanh,0
14684,55.0,5.543478260869565,KXĐ,21.0218618,105.9085869,70.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14688,130.0,5.421739130434783,KXĐ,21.0444224,105.9161683,4.307692307692307,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14689,55.0,5.391304347826087,KXĐ,21.0521224,105.893974,81.81818181818181,Ngõ 1 ô tô,Phường Việt Hưng,0
14690,42.0,5.360869565217391,KXĐ,21.0273956,105.8950695,56.19047619047619,Ngõ 1 ô tô,Phường Long Biên,1
14691,77.0,5.3304347826086955,KXĐ,21.0701691,105.9068373,88.31168831168831,Ngõ 1 ô tô,Phường Đức Giang,0
14692,38.0,5.3,Đông Bắc,21.0260537,105.8985417,118.42105263157896,Ngõ 1 ô tô,Phường Long Biên,0
14693,78.0,5.2575,KXĐ,21.0437208,105.9259271,83.33333333333333,Ngõ 1 ô tô,Phường Long Biên,1
14694,73.0,5.215,KXĐ,21.0104989,105.9096443,65.06849315068493,Ngõ 1 ô tô,Phường Long Biên,1
14695,36.0,5.172499999999999,Nam,21.0218618,105.9085869,52.77777777777778,Ngõ 1 ô tô,Phường Thạch Bàn,1
14696,51.3,5.13,KXĐ,21.0665367,105.859452,64.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14697,50.0,4.5,Nam,21.0419917,105.926646,33.6,Ngõ 1 ô tô,Phường Long Biên,1
14698,130.0,4.0,KXĐ,21.0216695,105.9141793,48.46153846153846,Ngõ 1 ô tô,Phường Thạch Bàn,0
14699,31.0,3.5,Bắc,21.0433311,105.8653021,43.54838709677419,Ngõ 1 ô tô,Phường Long Biên,1
14700,46.0,3.7716666666666665,KXĐ,21.0098329,105.9051712,45.65217391304348,Ngõ 1 ô tô,Phường Cự Khối,1
14701,65.2,4.043333333333333,KXĐ,21.0098329,105.9051712,79.9079754601227,Ngõ 1 ô tô,Phường Cự Khối,1
14702,88.4,4.3149999999999995,KXĐ,21.0348453,105.9127108,71.26696832579185,Ngõ 1 ô tô,Phường Sài Đồng,1
14703,37.6,4.586666666666667,KXĐ,21.0437208,105.9259271,87.7127659574468,Ngõ 1 ô tô,Phường Phúc Lợi,1
14704,37.6,4.858333333333333,KXĐ,21.0588582,105.8583873,87.7127659574468,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14705,51.0,5.13,KXĐ,21.0665367,105.859452,88.23529411764706,Ngõ 1 ô tô,Phường Long Biên,0
14706,59.4,6.3149999999999995,KXĐ,21.0348453,105.9127108,77.44107744107744,Ngõ 1 ô tô,Phường Sài Đồng,1
14708,80.0,7.25,KXĐ,21.0655827,105.8979852,65.0,Ngõ 1 ô tô,Phường Đức Giang,1
14709,110.0,7.0,KXĐ,21.0407327,105.896559,45.45454545454545,Ngõ 1 ô tô,Phường Long Biên,0
14710,105.0,5.73,KXĐ,21.0621941,105.9163657,67.61904761904762,Ngõ 1 ô tô,Phường Giang Biên,1
14711,76.0,4.46,KXĐ,21.0216837,105.8954151,68.6842105263158,Ngõ 2 ô tô tránh,Phường Long Biên,0
14712,100.0,4.965,KXĐ,21.0437208,105.9259271,44.0,Ngõ 1 ô tô,Phường Phúc Lợi,1
14713,67.2,5.47,KXĐ,21.0621941,105.9163657,90.0,Ngõ 1 ô tô,Phường Giang Biên,1
14715,51.3,6.48,KXĐ,21.0588582,105.8583873,87.71929824561404,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14716,69.6,6.984999999999999,KXĐ,21.0621941,105.9163657,61.99712643678161,Ngõ 1 ô tô,Phường Giang Biên,1
14717,88.0,7.49,KXĐ,21.0250451,105.9078847,53.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14718,52.0,7.995,KXĐ,21.0588582,105.8583873,87.5,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14724,39.0,3.6,KXĐ,21.0216837,105.8954151,51.02564102564103,Ngõ 1 ô tô,Phường Long Biên,0
14725,46.6,4.9,Tây Bắc,21.0230051,105.9053707,81.54506437768241,Ngõ 1 ô tô,Phường Thạch Bàn,0
14726,99.0,4.6,KXĐ,21.0654633,105.8731568,48.48484848484848,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14727,3.0,5.066666666666666,KXĐ,21.0216695,105.9141793,64.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
14728,52.0,5.533333333333333,KXĐ,21.0288671,105.8840044,62.0,Ngõ 1 ô tô,Phường Long Biên,1
14729,63.0,6.0,KXĐ,21.0394366,105.9131185,86.5079365079365,Ngõ 1 ô tô,Phường Long Biên,0
14730,109.0,7.0,KXĐ,21.0401721,105.9024322,52.293577981651374,Ngõ 2 ô tô tránh,Phường Long Biên,0
14731,39.0,6.5,KXĐ,21.053419,105.8868173,52.56410256410256,Ngõ 1 ô tô,Phường Long Biên,0
14733,90.0,4.5,KXĐ,21.056117,105.8658584,65.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14734,51.3,5.13,Tây Bắc,21.0654633,105.8731568,83.8206627680312,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14735,70.0,4.5,KXĐ,21.0687455,105.9204798,31.0,Ngõ 1 ô tô,Phường Giang Biên,1
14737,35.0,3.0,KXĐ,21.0186765,105.884813,56.25,Ngõ 1 ô tô,Phường Long Biên,0
14738,73.0,7.5,KXĐ,21.0516684,105.8708659,80.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14742,112.0,6.0,KXĐ,21.0705995,105.8540673,44.642857142857146,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14743,45.0,4.0,KXĐ,21.0494444,105.8838889,70.0,Ngõ 1 ô tô,Phường Long Biên,0
14744,42.0,5.0,KXĐ,21.0233526,105.9079671,46.42857142857143,Ngõ 1 ô tô,Phường Thạch Bàn,0
14745,150.0,6.0,KXĐ,21.0348453,105.9127108,36.333333333333336,Ngõ 1 ô tô,Phường Long Biên,0
14746,30.0,5.978260869565218,KXĐ,21.0666728,105.8916119,51.66666666666666,Ngõ 1 ô tô,Phường Đức Giang,1
14747,100.0,5.956521739130435,KXĐ,21.0394802,105.9111499,82.0,Ngõ 1 ô tô,Phường Phúc Đồng,0
14748,38.0,5.934782608695652,KXĐ,21.0487065,105.8780408,101.3157894736842,Ngõ 1 ô tô,Phường Long Biên,1
14750,137.0,5.891304347826087,KXĐ,21.04672,105.9043234,121.16788321167884,Ngõ 1 ô tô,Phường Phúc Đồng,1
14751,50.0,5.869565217391305,Bắc,21.0218618,105.9085869,46.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14752,50.0,5.8478260869565215,KXĐ,21.0540247,105.877175,46.0,Ngõ 1 ô tô,Phường Long Biên,1
14753,72.0,5.826086956521739,KXĐ,21.0435466,105.8982188,72.22222222222223,Ngõ 1 ô tô,Phường Phúc Đồng,1
14754,56.0,5.804347826086957,KXĐ,21.0218618,105.9085869,68.75,Ngõ 1 ô tô,Phường Thạch Bàn,1
14755,109.0,5.782608695652174,KXĐ,21.0228286,105.9054324,28.440366972477065,Ngõ 1 ô tô,Phường Thạch Bàn,1
14756,100.0,5.760869565217392,KXĐ,21.0448412,105.8686635,50.0,Ngõ 1 ô tô,Phường Long Biên,0
14757,108.6,5.739130434782608,KXĐ,21.0401721,105.9024322,53.31491712707182,Ngõ 1 ô tô,Phường Phúc Đồng,0
14758,40.0,5.717391304347826,KXĐ,21.0145466,105.9048603,55.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14761,81.0,5.6521739130434785,KXĐ,21.0280989,105.8931653,68.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
14762,54.0,5.630434782608695,KXĐ,21.0655013,105.8883137,62.96296296296296,Ngõ 1 ô tô,Phường Thượng Thanh,0
14763,66.0,5.608695652173913,KXĐ,21.0655013,105.8883137,46.96969696969697,Ngõ 1 ô tô,Phường Thượng Thanh,0
14764,41.0,5.586956521739131,KXĐ,21.0655013,105.8883137,56.09756097560975,Ngõ 1 ô tô,Phường Thượng Thanh,0
14765,52.0,5.565217391304348,KXĐ,21.0655013,105.8883137,61.53846153846154,Ngõ 1 ô tô,Phường Thượng Thanh,0
14766,37.0,5.543478260869565,KXĐ,21.0655013,105.8883137,72.97297297297297,Ngõ 1 ô tô,Phường Thượng Thanh,0
14767,73.0,5.521739130434782,KXĐ,21.0655013,105.8883137,61.64383561643836,Ngõ 1 ô tô,Phường Thượng Thanh,0
14768,101.0,5.5,KXĐ,21.0665367,105.859452,43.06930693069307,Ngõ 1 ô tô,Phường Long Biên,0
14769,66.5,4.0,KXĐ,21.020984,105.9115754,79.69924812030075,Ngõ 1 ô tô,Phường Thạch Bàn,1
14770,60.0,4.5,KXĐ,21.0224985,105.9053637,61.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14772,112.0,5.0,Tây Bắc,21.0746268,105.8919574,66.96428571428571,Ngõ 1 ô tô,Phường Thượng Thanh,1
14773,37.5,6.65,KXĐ,21.0654633,105.8731568,87.94666666666667,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14774,70.0,8.3,KXĐ,21.056117,105.8658584,42.85714285714285,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14775,113.5,6.04,Tây,21.016256,105.9180077,70.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14776,55.0,3.05,Đông Bắc,21.0433311,105.8653021,45.45454545454545,Ngõ 1 ô tô,Phường Long Biên,1
14777,46.6,4.5,Tây,21.0145466,105.9048603,81.54506437768241,Ngõ 1 ô tô,Phường Thạch Bàn,1
14778,48.6,4.38,Nam,21.0145466,105.9048603,115.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14779,51.0,3.79,KXĐ,21.056117,105.8658584,84.31372549019608,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14780,38.0,3.2,Đông Bắc,21.0548635,105.8884966,41.578947368421055,Ngõ ngách,Phường Long Biên,0
14782,63.3,4.633333333333333,KXĐ,21.0437208,105.9259271,43.99684044233808,Ngõ 1 ô tô,Phường Phúc Lợi,1
14784,64.0,3.9,Bắc,21.0233526,105.9079671,52.34375,Ngõ 2 ô tô tránh,Phường Long Biên,0
14785,66.2,5.0,Đông,21.0230051,105.9053707,77.94561933534743,Ngõ 1 ô tô,Phường Thạch Bàn,0
14786,63.0,5.5,Nam,21.020984,105.9115754,44.92063492063492,Ngõ 1 ô tô,Phường Thạch Bàn,0
14787,40.0,4.85,Tây Bắc,21.0335602,105.9074645,43.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
14788,56.0,3.05,Đông Bắc,21.0437208,105.9259271,44.82142857142857,Ngõ 1 ô tô,Phường Long Biên,0
14790,58.0,5.2,KXĐ,21.038754,105.9346501,42.672413793103445,Ngõ 1 ô tô,Phường Giang Biên,0
14791,105.0,4.6,KXĐ,21.038754,105.9346501,61.90476190476191,Ngõ 1 ô tô,Phường Giang Biên,1
14792,50.0,4.0,KXĐ,21.0368475,105.9210209,50.0,Ngõ 1 ô tô,Phường Long Biên,1
14793,79.5,5.3,Tây Bắc,21.0230051,105.9053707,73.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
14795,32.0,6.2,KXĐ,21.0566774,105.8957567,60.9375,Ngõ 1 ô tô,Phường Việt Hưng,1
14796,35.0,3.4,KXĐ,21.0433311,105.8653021,52.85714285714285,Ngõ 1 ô tô,Phường Long Biên,0
14797,53.0,3.5,Đông Nam,21.0687455,105.9204798,28.0,Ngõ 1 ô tô,Phường Giang Biên,1
14798,38.0,4.0,KXĐ,21.0433311,105.8653021,64.0,Ngõ 1 ô tô,Phường Long Biên,0
14802,54.0,8.700000000000001,Tây,21.0621348,105.9166252,105.0,Ngõ 1 ô tô,Phường Giang Biên,0
14803,56.0,3.05,Đông Bắc,21.0433311,105.8653021,44.83928571428572,Ngõ 1 ô tô,Phường Long Biên,1
14806,60.5,3.7,Tây Nam,21.0674567,105.9200531,45.0,Ngõ 1 ô tô,Phường Long Biên,0
14807,72.0,4.4,KXĐ,21.0656481,105.8980445,44.44444444444444,Ngõ 1 ô tô,Phường Đức Giang,1
14808,72.0,4.3,KXĐ,21.0656481,105.8980445,44.44444444444444,Ngõ 1 ô tô,Phường Đức Giang,1
14810,45.0,4.0,KXĐ,21.0588582,105.8583873,46.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14812,60.0,5.0,Tây,21.0433311,105.8653021,66.0,Ngõ 1 ô tô,Phường Long Biên,0
14813,30.0,6.0,KXĐ,21.0687455,105.9204798,29.666666666666668,Ngõ 1 ô tô,Phường Giang Biên,1
14814,72.0,4.3,KXĐ,21.0678041,105.9001498,44.44444444444444,Ngõ ngách,Phường Long Biên,0
14815,45.0,4.0,KXĐ,21.0517853,105.878017,46.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
14817,40.0,3.8,KXĐ,21.0621348,105.9166252,87.5,Ngõ 1 ô tô,Phường Giang Biên,1
14819,36.0,5.9,KXĐ,21.0575538,105.9024322,55.55555555555556,Ngõ ngách,Phường Long Biên,0
14821,64.0,4.0,Đông Bắc,21.0371784,105.8730678,114.0625,Ngõ 3 ô tô tránh,Phường Long Biên,0
14822,109.0,7.5,KXĐ,21.0407327,105.896559,66.97247706422019,Ngõ 1 ô tô,Phường Phúc Đồng,1
14823,74.0,4.7,KXĐ,21.0674567,105.9200531,91.89189189189187,Ngõ 1 ô tô,Phường Giang Biên,0
14825,79.7,5.9,KXĐ,21.056117,105.8658584,105.3952321204517,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14828,41.0,4.38,Đông Nam,21.0216695,105.9141793,60.97560975609756,Ngõ 1 ô tô,Phường Thạch Bàn,0
14829,63.3,4.0,Tây Nam,21.0388013,105.932207,44.0,Ngõ 1 ô tô,Phường Long Biên,1
14830,75.0,4.0,KXĐ,21.0216845,105.8953979,65.0,Ngõ 1 ô tô,Phường Long Biên,1
14831,64.0,4.0,Đông Bắc,21.0433311,105.8653021,114.0625,Ngõ 1 ô tô,Phường Long Biên,1
14832,65.0,4.0,KXĐ,21.0383592,105.9339701,47.69230769230769,Ngõ 1 ô tô,Phường Giang Biên,1
14834,52.0,5.1,Tây Bắc,21.063723,105.871679,82.6923076923077,Ngõ 1 ô tô,Phường Ngọc Thụy,0
14835,72.0,4.25,KXĐ,21.0516684,105.8708659,80.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14836,99.0,7.0,KXĐ,21.056117,105.8658584,82.82828282828282,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14837,40.0,4.46,Đông Nam,21.0267986,105.9006428,65.0,Ngõ 1 ô tô,Phường Long Biên,1
14838,69.0,4.2,KXĐ,21.0533486,105.9009639,73.0,Ngõ 1 ô tô,Phường Việt Hưng,1
14839,90.0,5.3,KXĐ,21.056117,105.8658584,75.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
14840,60.0,4.2,KXĐ,21.0216695,105.9141793,58.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,0
14841,60.0,4.2,KXĐ,21.0230051,105.9053707,58.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,1
